"COTS cull dive id","Vessel","Voyage","Site name","Reef name","Reef label","Voyage start","Voyage end","Survey date","Depth (m)","Bottomtime","Cohort 1 (< 15cm)","Cohort 2 (15cm - 25cm","Cohort 3 (25cm - 40cm)","Cohort 4 (> 40cm)","Dive type","Latitude","Longitude","Created on","Created by"
19807,"Capricorn Star","28","FIT_16-054a_1","Fitzroy Island Reef (No 1) (16-054a)","16-054a",26/09/2023,10/10/2023,07/11/2023,3,5,1,3,6,0,"Site Coverage Complete",-16.9269474384639,145.9887576929833,07/11/2023,"LEDEEE"
19803,"Odyssey","104","DAV_18-096_13","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,15/08/2023,14,156,0,2,3,5,"Site Coverage Complete",-18.844657080104703,147.64274816028785,15/08/2023,"POTIERJ"
19805,"Odyssey","104","DAV_18-096_13","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,15/08/2023,5,114,0,0,0,0,"Site Coverage Complete",-18.844657080104703,147.64274816028785,15/08/2023,"POTIERJ"
19806,"Odyssey","104","DAV_18-096_14","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,15/08/2023,17,117,0,2,4,6,"Site Coverage Complete",-18.847781087934916,147.6382204743083,15/08/2023,"POTIERJ"
19804,"Odyssey","104","DAV_18-096_14","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,15/08/2023,8,192,1,0,4,3,"Site Coverage Complete",-18.847781087934916,147.6382204743083,15/08/2023,"POTIERJ"
19795,"Odyssey","104","BAN_18-105a_3","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,15,96,0,1,1,2,"Site Coverage Incomplete",-18.92502800284651,147.90298400762074,15/08/2023,"POTIERJ"
19800,"Odyssey","104","BAN_18-105a_3","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,3,105,2,2,0,0,"Site Coverage Incomplete",-18.92502800284651,147.90298400762074,15/08/2023,"POTIERJ"
19798,"Odyssey","104","BAN_18-105a_4","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,11,156,6,3,4,4,"Site Coverage Incomplete",-18.928970004690107,147.90144101029045,15/08/2023,"POTIERJ"
19799,"Odyssey","104","BAN_18-105a_4","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,4,75,5,4,0,0,"Site Coverage Complete",-18.928970004690107,147.90144101029045,15/08/2023,"POTIERJ"
19793,"Odyssey","104","BAN_18-105a_4","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,8,204,9,13,2,0,"Site Coverage Incomplete",-18.928970004690107,147.90144101029045,15/08/2023,"POTIERJ"
19794,"Odyssey","104","BAN_18-105a_4","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,12,128,4,9,7,5,"Site Coverage Complete",-18.928970004690107,147.90144101029045,15/08/2023,"POTIERJ"
19801,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,8,240,10,9,25,46,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19802,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,5,180,9,16,34,70,"Site Coverage Complete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19796,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,6,240,3,20,31,90,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19797,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,14/08/2023,6,232,5,20,43,139,"Site Coverage Complete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19789,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,13/08/2023,5,240,7,11,20,27,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19790,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,13/08/2023,7,188,8,18,63,68,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19791,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,13/08/2023,6,240,11,21,21,45,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19792,"Odyssey","104","BAN_18-105a_12","Banfield Reef (North) (18-105a)","18-105a",30/07/2023,09/08/2023,13/08/2023,8,188,4,4,22,46,"Site Coverage Incomplete",-18.906911007661936,147.89235901321092,15/08/2023,"POTIERJ"
19772,"Flying Fish V","112","LAM_23-076_12","Lamont Reef (23-076)","23-076",02/08/2023,14/08/2023,13/08/2023,5,350,0,0,1,1,"Site Coverage Complete",-23.60249192533509,152.03370759470155,14/08/2023,"BLANKSJ"
19773,"Flying Fish V","112","LAM_23-076_15","Lamont Reef (23-076)","23-076",02/08/2023,14/08/2023,13/08/2023,7,373,0,2,1,0,"Site Coverage Complete",-23.594380933197186,152.0457841035397,14/08/2023,"BLANKSJ"
19774,"Flying Fish V","112","LAM_23-076_16","Lamont Reef (23-076)","23-076",02/08/2023,14/08/2023,13/08/2023,8,270,0,0,0,0,"Site Coverage Complete",-23.592166526549796,152.05029366948196,14/08/2023,"BLANKSJ"
19781,"Odyssey","104","DAV_18-096_31","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,12/08/2023,10,144,0,0,1,2,"Site Coverage Incomplete",-18.83583500982354,147.62867098684694,15/08/2023,"POTIERJ"
19782,"Odyssey","104","DAV_18-096_31","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,12/08/2023,5,136,0,0,4,3,"Site Coverage Complete",-18.83583500982354,147.62867098684694,15/08/2023,"POTIERJ"
19783,"Odyssey","104","DAV_18-096_31","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,12/08/2023,3,220,1,1,0,5,"Site Coverage Incomplete",-18.83583500982354,147.62867098684694,15/08/2023,"POTIERJ"
19784,"Odyssey","104","DAV_18-096_31","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,12/08/2023,2,92,0,0,1,0,"Site Coverage Complete",-18.83583500982354,147.62867098684694,15/08/2023,"POTIERJ"
19770,"Flying Fish V","112","BOU_23-079_14","Boult Reef (23-079)","23-079",02/08/2023,14/08/2023,12/08/2023,6,333,0,0,0,0,"Site Coverage Complete",-23.758530636642252,152.26267649660758,14/08/2023,"BLANKSJ"
19769,"Flying Fish V","112","BOU_23-079_16","Boult Reef (23-079)","23-079",02/08/2023,14/08/2023,12/08/2023,7,302,0,0,0,8,"Site Coverage Incomplete",-23.751337806115416,152.2693516253,14/08/2023,"BLANKSJ"
19771,"Flying Fish V","112","BOU_23-079_17","Boult Reef (23-079)","23-079",02/08/2023,14/08/2023,12/08/2023,9,400,0,0,2,2,"Site Coverage Complete",-23.746607638188816,152.27204041332644,14/08/2023,"BLANKSJ"
19788,"Odyssey","104","LYN_18-091_40","Lynchs Reef (18-091)","18-091",30/07/2023,09/08/2023,12/08/2023,15,184,0,1,1,1,"Site Coverage Complete",-18.795626081926926,147.6900365008256,15/08/2023,"POTIERJ"
19786,"Odyssey","104","LYN_18-091_40","Lynchs Reef (18-091)","18-091",30/07/2023,09/08/2023,12/08/2023,7,141,0,0,0,1,"Site Coverage Complete",-18.795626081926926,147.6900365008256,15/08/2023,"POTIERJ"
19787,"Odyssey","104","LYN_18-091_41","Lynchs Reef (18-091)","18-091",30/07/2023,09/08/2023,12/08/2023,13,180,0,1,5,4,"Site Coverage Complete",-18.79151652900332,147.68941804046239,15/08/2023,"POTIERJ"
19785,"Odyssey","104","LYN_18-091_41","Lynchs Reef (18-091)","18-091",30/07/2023,09/08/2023,12/08/2023,7,141,1,1,4,5,"Site Coverage Complete",-18.79151652900332,147.68941804046239,15/08/2023,"POTIERJ"
19777,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,11/08/2023,2,237,1,1,4,1,"Site Coverage Incomplete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19778,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,11/08/2023,4,188,0,0,3,0,"Site Coverage Complete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19779,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,11/08/2023,1,276,0,1,7,1,"Site Coverage Incomplete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19780,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,11/08/2023,4,164,0,0,0,0,"Site Coverage Complete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19768,"Flying Fish V","112","LLE_23-078_23","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,11/08/2023,8,385,0,5,16,14,"Site Coverage Complete",-23.68891255258864,152.17023953697202,14/08/2023,"BLANKSJ"
19767,"Flying Fish V","112","LLE_23-078_24","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,11/08/2023,9,335,0,0,4,4,"Site Coverage Complete",-23.686287684395275,152.17445802133076,14/08/2023,"BLANKSJ"
19765,"Flying Fish V","112","LLE_23-078_25","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,11/08/2023,10,314,0,0,2,11,"Site Coverage Complete",-23.683891942841612,152.17862586657066,14/08/2023,"BLANKSJ"
19766,"Flying Fish V","112","LLE_23-078_26","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,11/08/2023,11,420,0,1,12,15,"Site Coverage Complete",-23.681138861929945,152.1824275204205,14/08/2023,"BLANKSJ"
19763,"Flying Fish V","112","LLE_23-078_22","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,10/08/2023,7,376,0,0,3,2,"Site Coverage Complete",-23.69157141944371,152.16629154689866,14/08/2023,"BLANKSJ"
19761,"Flying Fish V","112","LLE_23-078_19","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,10/08/2023,7,275,0,0,1,5,"Site Coverage Complete",-23.69990731195793,152.15455191993883,14/08/2023,"BLANKSJ"
19764,"Flying Fish V","112","LLE_23-078_20","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,10/08/2023,8,344,0,0,5,14,"Site Coverage Complete",-23.697164980492808,152.1585759300994,14/08/2023,"BLANKSJ"
19762,"Flying Fish V","112","LLE_23-078_21","Llewellyn Reef (23-078)","23-078",02/08/2023,14/08/2023,10/08/2023,11,340,0,1,5,8,"Site Coverage Complete",-23.694386612066136,152.1624625072237,14/08/2023,"BLANKSJ"
19775,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,10/08/2023,4,232,2,5,10,4,"Site Coverage Incomplete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19776,"Odyssey","104","DAV_18-096_18","Davies Reef (18-096)","18-096",30/07/2023,09/08/2023,10/08/2023,3,232,0,3,4,3,"Site Coverage Incomplete",-18.833694130516964,147.63265199310254,15/08/2023,"POTIERJ"
19757,"Flying Fish V","112","FIT_23-077_26","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,09/08/2023,11,364,0,0,2,4,"Site Coverage Complete",-23.613364721948503,152.1468964242459,14/08/2023,"BLANKSJ"
19760,"Flying Fish V","112","FIT_23-077_23","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,09/08/2023,10,398,0,2,4,10,"Site Coverage Complete",-23.623673442197504,152.13728310019445,14/08/2023,"BLANKSJ"
19759,"Flying Fish V","112","FIT_23-077_24","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,09/08/2023,7,391,0,1,2,20,"Site Coverage Complete",-23.619999666849118,152.1403454811741,14/08/2023,"BLANKSJ"
19758,"Flying Fish V","112","FIT_23-077_25","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,09/08/2023,9,375,0,0,4,9,"Site Coverage Complete",-23.616733134861374,152.14351590818615,14/08/2023,"BLANKSJ"
19739,"Venus","164","MOO_16-071_154","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,09/08/2023,1,300,0,0,0,0,"Site Coverage Incomplete",-16.890074061377,146.1854324913439,10/08/2023,"PATTIT"
19740,"Venus","164","MOO_16-071_154","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,09/08/2023,1,300,0,0,0,0,"Site Coverage Incomplete",-16.890074061377,146.1854324913439,10/08/2023,"PATTIT"
19741,"Venus","164","MOO_16-071_154","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,09/08/2023,1,300,0,0,0,0,"Site Coverage Incomplete",-16.890074061377,146.1854324913439,10/08/2023,"PATTIT"
19742,"Venus","164","MOO_16-071_154","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,09/08/2023,1,300,0,0,0,0,"Site Coverage Complete",-16.890074061377,146.1854324913439,10/08/2023,"PATTIT"
19733,"Tura","117","ROU_17-013_7","Round-Russell Reef (17-013)","17-013",01/08/2023,10/08/2023,09/08/2023,1,300,0,0,0,0,"Site Coverage Complete",-17.22594516463367,146.08988333322515,09/08/2023,"BIKAUNIEKSR"
19734,"Tura","117","ROU_17-013_7","Round-Russell Reef (17-013)","17-013",01/08/2023,10/08/2023,09/08/2023,1,300,1,0,0,0,"Site Coverage Complete",-17.22594516463367,146.08988333322515,09/08/2023,"BIKAUNIEKSR"
19735,"Tura","117","ROU_17-013_7","Round-Russell Reef (17-013)","17-013",01/08/2023,10/08/2023,09/08/2023,1,60,0,0,0,0,"Site Coverage Complete",-17.22594516463367,146.08988333322515,09/08/2023,"BIKAUNIEKSR"
19736,"Venus","164","MOO_16-071_148","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,08/08/2023,1,300,0,0,0,0,"Site Coverage Incomplete",-16.88738837721917,146.18783303733716,10/08/2023,"PATTIT"
19737,"Venus","164","MOO_16-071_148","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,08/08/2023,1,300,0,0,0,0,"Site Coverage Incomplete",-16.88738837721917,146.18783303733716,10/08/2023,"PATTIT"
19738,"Venus","164","MOO_16-071_148","Moore Reef (16-071)","16-071",01/08/2023,10/08/2023,08/08/2023,1,300,0,0,0,0,"Site Coverage Complete",-16.88738837721917,146.18783303733716,10/08/2023,"PATTIT"
19729,"Tura","117","FOR_18-043_26","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,08/08/2023,1,300,2,4,2,2,"Site Coverage Complete",-18.483760161114674,147.04076885893838,09/08/2023,"BIKAUNIEKSR"
19730,"Tura","117","FOR_18-043_26","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,08/08/2023,1,300,3,5,3,2,"Site Coverage Complete",-18.483760161114674,147.04076885893838,09/08/2023,"BIKAUNIEKSR"
19731,"Tura","117","FOR_18-043_26","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,08/08/2023,1,300,1,1,0,0,"Site Coverage Complete",-18.483760161114674,147.04076885893838,09/08/2023,"BIKAUNIEKSR"
19732,"Tura","117","FOR_18-043_26","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,08/08/2023,1,300,0,1,1,2,"Site Coverage Complete",-18.483760161114674,147.04076885893838,09/08/2023,"BIKAUNIEKSR"
19755,"Flying Fish V","112","LAD_23-082a_21","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,08/08/2023,3,315,0,3,2,1,"Site Coverage Complete",-23.89522771589782,152.40421814778028,14/08/2023,"BLANKSJ"
19756,"Flying Fish V","112","LAD_23-082a_23","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,08/08/2023,2,294,1,1,4,2,"Site Coverage Complete",-23.888750733847047,152.4111875340567,14/08/2023,"BLANKSJ"
19754,"Flying Fish V","112","LAD_23-082a_23","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,08/08/2023,10,424,0,1,1,7,"Site Coverage Complete",-23.888750733847047,152.4111875340567,14/08/2023,"BLANKSJ"
19753,"Flying Fish V","112","LAD_23-082a_24","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,08/08/2023,5,260,0,0,0,0,"Site Coverage Complete",-23.884887717630292,152.41448249401822,14/08/2023,"BLANKSJ"
19752,"Flying Fish V","112","LAD_23-082a_21","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,07/08/2023,9,331,0,2,0,0,"Site Coverage Incomplete",-23.89522771589782,152.40421814778028,14/08/2023,"BLANKSJ"
19726,"Tura","117","FOR_18-043_29","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,07/08/2023,1,300,0,3,3,0,"Site Coverage Complete",-18.48402465045639,147.03492501303091,09/08/2023,"BIKAUNIEKSR"
19728,"Tura","117","FOR_18-043_29","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,07/08/2023,1,54,0,0,2,1,"Site Coverage Complete",-18.48402465045639,147.03492501303091,09/08/2023,"BIKAUNIEKSR"
19727,"Tura","117","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,07/08/2023,1,300,1,4,0,0,"Site Coverage Complete",-18.48100352781359,147.03832719016006,09/08/2023,"BIKAUNIEKSR"
19725,"Tura","117","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,07/08/2023,1,300,5,5,2,0,"Site Coverage Complete",-18.48100352781359,147.03832719016006,09/08/2023,"BIKAUNIEKSR"
19751,"Flying Fish V","112","LAD_23-082a_30","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,07/08/2023,2,381,0,2,3,2,"Site Coverage Complete",-23.906434009908903,152.42216401769153,14/08/2023,"BLANKSJ"
19749,"Flying Fish V","112","LAD_23-082a_54","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,07/08/2023,1,16,0,0,2,2,"Site Coverage Incomplete",-23.905183009909262,152.42049301769012,14/08/2023,"BLANKSJ"
19750,"Flying Fish V","112","LAD_23-082a_54","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,07/08/2023,2,412,0,0,2,13,"Site Coverage Complete",-23.905183009909262,152.42049301769012,14/08/2023,"BLANKSJ"
19745,"Flying Fish V","112","LAD_23-082a_51","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,06/08/2023,2,376,0,0,4,5,"Site Coverage Complete",-23.896127003127514,152.42059799998574,14/08/2023,"BLANKSJ"
19746,"Flying Fish V","112","LAD_23-082a_40","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,06/08/2023,3,340,0,0,1,0,"Site Coverage Complete",-23.89985001275973,152.40086701768806,14/08/2023,"BLANKSJ"
19747,"Flying Fish V","112","LAD_23-082a_22","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,06/08/2023,8,227,0,0,1,4,"Site Coverage Complete",-23.892482894962328,152.40818070055357,14/08/2023,"BLANKSJ"
19748,"Flying Fish V","112","LAD_23-082a_22","Lady Musgrave Reef (23-082a)","23-082a",02/08/2023,14/08/2023,06/08/2023,10,353,1,0,2,3,"Site Coverage Incomplete",-23.892482894962328,152.40818070055357,14/08/2023,"BLANKSJ"
19724,"Tura","117","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",01/08/2023,10/08/2023,05/08/2023,1,64,0,0,0,0,"Site Coverage Incomplete",-18.48100352781359,147.03832719016006,09/08/2023,"BIKAUNIEKSR"
19744,"Flying Fish V","112","FIT_23-077_27","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,05/08/2023,11,288,0,0,0,5,"Site Coverage Complete",-23.609808030215298,152.1500722585204,14/08/2023,"BLANKSJ"
19743,"Flying Fish V","112","FIT_23-077_28","Fitzroy Reef (23-077)","23-077",02/08/2023,14/08/2023,05/08/2023,7,446,0,0,8,8,"Site Coverage Complete",-23.609046294614213,152.15565317038983,14/08/2023,"BLANKSJ"
19722,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,02/08/2023,1,350,1,0,1,0,"Site Coverage Incomplete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19723,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,02/08/2023,1,350,2,0,0,0,"Site Coverage Complete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19718,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,01/08/2023,1,350,1,2,1,0,"Site Coverage Incomplete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19719,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,01/08/2023,1,350,1,0,0,0,"Site Coverage Incomplete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19720,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,01/08/2023,1,350,1,0,0,0,"Site Coverage Incomplete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19721,"Capricorn Star","25","MOO_16-071_149","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,01/08/2023,1,350,0,0,0,0,"Site Coverage Incomplete",-16.88782044146386,146.1924721549764,07/08/2023,"LANEJ"
19698,"Infamis","22","WIL_23-050_11","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,9,333,0,0,0,1,"Site Coverage Complete",-23.30905800829042,151.9225710163342,02/08/2023,"PEMBERTONB"
19699,"Infamis","22","WIL_23-050_13","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,7,209,0,0,0,1,"Site Coverage Complete",-23.310887007033532,151.9136239849417,02/08/2023,"PEMBERTONB"
19700,"Infamis","22","WIL_23-050_14","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,7,266,0,0,0,1,"Site Coverage Complete",-23.30637500352191,151.91184099405274,02/08/2023,"PEMBERTONB"
19696,"Infamis","22","WIL_23-050_9","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,8,329,0,0,0,0,"Site Coverage Complete",-23.29974600316124,151.92622299697652,02/08/2023,"PEMBERTONB"
19693,"Infamis","22","WIL_23-050_5","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,3,187,0,0,0,0,"Site Coverage Complete",-23.308470316678573,151.9146559829313,02/08/2023,"PEMBERTONB"
19694,"Infamis","22","WIL_23-050_6","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,01/08/2023,3,207,0,1,8,2,"Site Coverage Complete",-23.30370125828886,151.91395541577037,02/08/2023,"PEMBERTONB"
19692,"Infamis","22","WIL_23-050_7","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,31/07/2023,2,189,0,0,0,0,"Site Coverage Complete",-23.299020036983933,151.91735719179437,02/08/2023,"PEMBERTONB"
19697,"Infamis","22","WIL_23-050_10","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,31/07/2023,9,246,0,0,0,0,"Site Coverage Complete",-23.304901005252876,151.92526300990895,02/08/2023,"PEMBERTONB"
19695,"Infamis","22","WIL_23-050_8","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,31/07/2023,7,252,0,0,0,1,"Site Coverage Complete",-23.296060018993348,151.92199200000556,02/08/2023,"PEMBERTONB"
19701,"Infamis","22","WIL_23-050_15","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,31/07/2023,8,243,0,0,0,0,"Site Coverage Complete",-23.30159500828905,151.91312701632728,02/08/2023,"PEMBERTONB"
19702,"Infamis","22","WIL_23-050_16","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,31/07/2023,6,359,0,3,4,6,"Site Coverage Complete",-23.297726012400904,151.91679701710925,02/08/2023,"PEMBERTONB"
19714,"Capricorn Star","25","MOO_16-071_134","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,31/07/2023,1,200,0,0,0,0,"Site Coverage Incomplete",-16.885092654067925,146.19615391096096,07/08/2023,"LANEJ"
19715,"Capricorn Star","25","MOO_16-071_134","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,31/07/2023,1,200,1,0,0,0,"Site Coverage Incomplete",-16.885092654067925,146.19615391096096,07/08/2023,"LANEJ"
19716,"Capricorn Star","25","MOO_16-071_134","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,31/07/2023,1,350,1,3,0,0,"Site Coverage Incomplete",-16.885092654067925,146.19615391096096,07/08/2023,"LANEJ"
19717,"Capricorn Star","25","MOO_16-071_134","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,31/07/2023,1,350,0,1,0,0,"Site Coverage Complete",-16.885092654067925,146.19615391096096,07/08/2023,"LANEJ"
19710,"Capricorn Star","25","MOO_16-071_140","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,30/07/2023,1,200,0,1,0,0,"Site Coverage Incomplete",-16.865622526541998,146.21448089464468,07/08/2023,"LANEJ"
19711,"Capricorn Star","25","MOO_16-071_140","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,30/07/2023,1,350,0,0,0,0,"Site Coverage Incomplete",-16.865622526541998,146.21448089464468,07/08/2023,"LANEJ"
19712,"Capricorn Star","25","MOO_16-071_140","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,30/07/2023,1,350,0,0,0,0,"Site Coverage Incomplete",-16.865622526541998,146.21448089464468,07/08/2023,"LANEJ"
19713,"Capricorn Star","25","MOO_16-071_140","Moore Reef (16-071)","16-071",25/07/2023,08/08/2023,30/07/2023,1,350,0,1,0,0,"Site Coverage Complete",-16.865622526541998,146.21448089464468,07/08/2023,"LANEJ"
19691,"Infamis","22","WIL_23-050_4","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,30/07/2023,8,267,0,0,0,0,"Site Coverage Complete",-23.31193827675637,151.917838378291,02/08/2023,"PEMBERTONB"
19690,"Infamis","22","WIL_23-050_3","Wilson Island Reef (23-050)","23-050",21/07/2023,02/08/2023,30/07/2023,7,186,0,2,0,0,"Site Coverage Complete",-23.308186605334054,151.92124653223902,02/08/2023,"PEMBERTONB"
19674,"Flying Fish V","111","LAM_23-076_16","Lamont Reef (23-076)","23-076",19/07/2023,31/07/2023,30/07/2023,7,490,0,0,3,18,"Site Coverage Complete",-23.592166526549796,152.05029366948196,01/08/2023,"SIMMSR"
19673,"Flying Fish V","111","LAM_23-076_15","Lamont Reef (23-076)","23-076",19/07/2023,31/07/2023,30/07/2023,7,408,0,0,5,9,"Site Coverage Complete",-23.594380933197186,152.0457841035397,01/08/2023,"SIMMSR"
19672,"Flying Fish V","111","LAM_23-076_13","Lamont Reef (23-076)","23-076",19/07/2023,31/07/2023,30/07/2023,4,395,0,0,2,2,"Site Coverage Complete",-23.5996885786673,152.03745404288458,01/08/2023,"SIMMSR"
19669,"Flying Fish V","111","LAM_23-076_6","Lamont Reef (23-076)","23-076",19/07/2023,31/07/2023,29/07/2023,8,500,0,0,2,1,"Site Coverage Complete",-23.603295552924703,152.04945102491504,01/08/2023,"SIMMSR"
