COTS Cull Dive Id,Vessel,Voyage,Site name,Reef name,Reef label,Voyage start,Voyage end,Survey date,Depth (m),Bottomtime,Cohort 1 (< 15cm),Cohort 2 (15cm - 25cm,Cohort 3 (25cm - 40cm),Cohort 4 (> 40cm),Dive type,Latitude,Longitude,Created on,Created by
16112,Reef Prince,91,FIT_16-054b_2,Fitzroy Island Reef (No 2) (16-054b),16-054b,9/12/2022,18/12/2022,28/02/2023,4,5,0,2,0,0,Site Coverage Complete,-16.9307457,145.9865106,2/03/2023,Elodie
16113,Gumaroo,FMPCR22-07,FIT_16-054a_1,Fitzroy Island Reef (No 1) (16-054a),16-054a,17/11/2022,29/11/2022,28/02/2023,5,20,1,0,0,0,Site Coverage Complete,-16.92694744,145.9887577,2/03/2023,Elodie
16111,Reef Prince,91,FIT_16-054a_2,Fitzroy Island Reef (No 1) (16-054a),16-054a,9/12/2022,18/12/2022,28/02/2023,5,10,2,0,0,0,Site Coverage Complete,-16.92320129,145.991307,2/03/2023,Elodie
16110,Kalinda,107,JOH_18-075_100,John Brewer Reef (18-075),18-075,14/03/2023,23/03/2023,21/02/2023,200,22,55,3,2,2,Site Coverage Complete,-18.62445143,147.0430483,21/02/2023,MOOREJ
16109,Kalinda,107,DAV_18-096_10,Davies Reef (18-096),18-096,14/03/2023,23/03/2023,3/02/2023,3,222,3,5,0,1,Site Coverage Complete,-18.8332835,147.6513558,21/02/2023,MOOREJ
16101,Hero,234,U/N_16-054g_1,U/N Reef (16-054g),16-054g,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Incomplete,-16.92897567,146.0049205,29/11/2022,LANEJ
16102,Hero,234,U/N_16-054g_1,U/N Reef (16-054g),16-054g,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Complete,-16.92897567,146.0049205,29/11/2022,LANEJ
16024,Tura,101,NOR_17-012_2,Normanby-Mabel Reef (17-012),17-012,8/11/2022,22/11/2022,21/11/2022,1,300,1,2,1,0,Site Coverage Complete,-17.20884675,146.0801495,21/11/2022,PATTIT
16025,Tura,101,NOR_17-012_2,Normanby-Mabel Reef (17-012),17-012,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Complete,-17.20884675,146.0801495,21/11/2022,PATTIT
16026,Tura,101,NOR_17-012_2,Normanby-Mabel Reef (17-012),17-012,8/11/2022,22/11/2022,21/11/2022,9,270,0,2,0,0,Site Coverage Complete,-17.20884675,146.0801495,21/11/2022,PATTIT
16027,Tura,101,NOR_17-012_2,Normanby-Mabel Reef (17-012),17-012,8/11/2022,22/11/2022,21/11/2022,8,270,0,0,0,0,Site Coverage Complete,-17.20884675,146.0801495,21/11/2022,PATTIT
15981,Venus,148,OPA_16-025_27,Opal Reef (16-025),16-025,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,1,0,Site Coverage Incomplete,-16.21009679,145.8962692,21/11/2022,SPICERA
15982,Venus,148,OPA_16-025_27,Opal Reef (16-025),16-025,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Complete,-16.21009679,145.8962692,21/11/2022,SPICERA
15979,Venus,148,OPA_16-025_28,Opal Reef (16-025),16-025,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Incomplete,-16.20555602,145.8982225,21/11/2022,SPICERA
15980,Venus,148,OPA_16-025_28,Opal Reef (16-025),16-025,8/11/2022,22/11/2022,21/11/2022,1,300,0,0,0,0,Site Coverage Complete,-16.20555602,145.8982225,21/11/2022,SPICERA
16020,Tura,101,FAR_17-063a_23,Farquharson Reef (No 1) (17-063a),17-063a,8/11/2022,22/11/2022,20/11/2022,2,300,0,0,0,0,Site Coverage Complete,-17.78950223,146.5038861,21/11/2022,PATTIT
16021,Tura,101,FAR_17-063a_23,Farquharson Reef (No 1) (17-063a),17-063a,8/11/2022,22/11/2022,20/11/2022,2,300,0,0,0,0,Site Coverage Complete,-17.78950223,146.5038861,21/11/2022,PATTIT
16022,Tura,101,FAR_17-063a_24,Farquharson Reef (No 1) (17-063a),17-063a,8/11/2022,22/11/2022,20/11/2022,2,300,0,0,0,0,Site Coverage Complete,-17.78608613,146.5074417,21/11/2022,PATTIT
16023,Tura,101,FAR_17-063a_24,Farquharson Reef (No 1) (17-063a),17-063a,8/11/2022,22/11/2022,20/11/2022,2,300,0,1,0,0,Site Coverage Complete,-17.78608613,146.5074417,21/11/2022,PATTIT
16098,Hero,234,BAT_16-029_60,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,20/11/2022,4,285,1,4,1,0,Site Coverage Complete,-16.46369536,145.7743917,29/11/2022,LANEJ
16104,Hero,234,BAT_16-029_60,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,20/11/2022,4,285,2,5,4,2,Site Coverage Incomplete,-16.46369536,145.7743917,29/11/2022,LANEJ
16099,Hero,234,BAT_16-029_61,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,20/11/2022,4,285,1,6,2,2,Site Coverage Incomplete,-16.46178001,145.770316,29/11/2022,LANEJ
16100,Hero,234,BAT_16-029_61,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,20/11/2022,4,285,1,5,4,0,Site Coverage Complete,-16.46178001,145.770316,29/11/2022,LANEJ
16058,Blue Planet Marine Voyages,96,U/N_21-553_4,U/N Reef (21-553),21-553,10/11/2022,22/11/2022,20/11/2022,10,379,1,6,19,22,Site Coverage Incomplete,-21.98243823,152.342663,22/11/2022,SIMMSR
16059,Blue Planet Marine Voyages,96,U/N_21-553_3,U/N Reef (21-553),21-553,10/11/2022,22/11/2022,20/11/2022,10,318,1,0,4,7,Site Coverage Complete,-21.98381107,152.3387058,22/11/2022,SIMMSR
15977,Venus,148,HEL_14-135_9,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,19/11/2022,4,335,0,1,3,0,Site Coverage Incomplete,-14.96464665,145.492053,21/11/2022,SPICERA
15978,Venus,148,HEL_14-135_9,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,19/11/2022,4,335,0,1,1,1,Site Coverage Complete,-14.96464665,145.492053,21/11/2022,SPICERA
15975,Venus,148,HEL_14-135_7,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,19/11/2022,4,335,0,2,1,1,Site Coverage Incomplete,-14.95988064,145.5001745,21/11/2022,SPICERA
15976,Venus,148,HEL_14-135_7,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,19/11/2022,5,335,0,1,5,5,Site Coverage Complete,-14.95988064,145.5001745,21/11/2022,SPICERA
16096,Hero,234,BAT_16-029_63,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,19/11/2022,4,335,2,7,4,2,Site Coverage Incomplete,-16.457304,145.7618884,29/11/2022,LANEJ
16097,Hero,234,BAT_16-029_63,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,19/11/2022,4,335,1,6,7,0,Site Coverage Complete,-16.457304,145.7618884,29/11/2022,LANEJ
15939,Capricorn Star,14,BAT_16-029_32,Batt Reef (16-029),16-029,1/11/2022,20/11/2022,19/11/2022,7,380,0,0,0,0,Site Coverage Incomplete,-16.4148426,145.8273507,20/11/2022,LANEJ
15940,Capricorn Star,14,BAT_16-029_32,Batt Reef (16-029),16-029,1/11/2022,20/11/2022,19/11/2022,6,380,0,0,0,0,Site Coverage Complete,-16.4148426,145.8273507,20/11/2022,LANEJ
16094,Hero,234,BAT_16-029_62,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,19/11/2022,4,335,3,3,2,0,Site Coverage Incomplete,-16.45988009,145.7659575,29/11/2022,LANEJ
16095,Hero,234,BAT_16-029_62,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,19/11/2022,4,335,3,7,3,1,Site Coverage Complete,-16.45988009,145.7659575,29/11/2022,LANEJ
16065,Capricorn Star,14,BAT_16-029_44,Batt Reef (16-029),16-029,1/11/2022,20/11/2022,19/11/2022,4,385,0,0,0,0,Site Coverage Complete,-16.45562156,145.8476402,25/11/2022,SCHULTZD
16066,Capricorn Star,14,BAT_16-029_44,Batt Reef (16-029),16-029,1/11/2022,20/11/2022,19/11/2022,4,385,1,0,0,1,Site Coverage Incomplete,-16.45562156,145.8476402,25/11/2022,SCHULTZD
16064,Blue Planet Marine Voyages,96,U/N_21-551_11,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,19/11/2022,8,458,10,7,0,0,Site Coverage Incomplete,-21.96391501,152.0736091,22/11/2022,SIMMSR
16062,Blue Planet Marine Voyages,96,U/N_21-551_12,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,19/11/2022,10,384,1,0,1,0,Site Coverage Complete,-21.96768867,152.0705142,22/11/2022,SIMMSR
16057,Blue Planet Marine Voyages,96,U/N_21-551_15,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,19/11/2022,8,378,2,0,0,0,Site Coverage Complete,-21.9685944,152.0557378,22/11/2022,SIMMSR
16060,Blue Planet Marine Voyages,96,U/N_21-551_21,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,19/11/2022,10,386,5,18,16,9,Site Coverage Incomplete,-21.96846384,152.0269491,22/11/2022,SIMMSR
16056,Blue Planet Marine Voyages,96,U/N_21-551_6,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,18/11/2022,2,220,0,0,0,0,Site Coverage Complete,-21.96161603,152.065395,22/11/2022,SIMMSR
16054,Blue Planet Marine Voyages,96,U/N_21-551_7,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,18/11/2022,2,324,0,0,0,1,Site Coverage Complete,-21.96313884,152.0679374,22/11/2022,SIMMSR
16053,Blue Planet Marine Voyages,96,U/N_21-551_2,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,18/11/2022,7,444,0,0,1,0,Site Coverage Complete,-21.94945954,152.0555713,22/11/2022,SIMMSR
16055,Blue Planet Marine Voyages,96,U/N_21-551_11,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,18/11/2022,5,11,2,0,0,0,Site Coverage Incomplete,-21.96391501,152.0736091,22/11/2022,SIMMSR
16063,Blue Planet Marine Voyages,96,U/N_21-551_12,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,18/11/2022,5,15,1,0,0,0,Site Coverage Incomplete,-21.96768867,152.0705142,22/11/2022,SIMMSR
16093,Hero,234,BAT_16-029_63,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,18/11/2022,4,335,1,6,3,1,Site Coverage Complete,-16.457304,145.7618884,29/11/2022,LANEJ
16103,Hero,234,BAT_16-029_63,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,18/11/2022,4,335,2,6,14,7,Site Coverage Incomplete,-16.457304,145.7618884,29/11/2022,LANEJ
16091,Hero,234,BAT_16-029_62,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,18/11/2022,4,335,3,3,2,1,Site Coverage Incomplete,-16.45988009,145.7659575,29/11/2022,LANEJ
16092,Hero,234,BAT_16-029_62,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,18/11/2022,5,335,0,3,8,6,Site Coverage Incomplete,-16.45988009,145.7659575,29/11/2022,LANEJ
16016,Tura,101,FOR_18-043_24,Fore And Aft Reef (18-043),18-043,8/11/2022,22/11/2022,18/11/2022,2,300,0,0,0,0,Site Coverage Complete,-18.47640317,147.0464613,21/11/2022,PATTIT
16017,Tura,101,FOR_18-043_24,Fore And Aft Reef (18-043),18-043,8/11/2022,22/11/2022,18/11/2022,2,300,1,0,0,0,Site Coverage Complete,-18.47640317,147.0464613,21/11/2022,PATTIT
16018,Tura,101,FOR_18-043_24,Fore And Aft Reef (18-043),18-043,8/11/2022,22/11/2022,18/11/2022,2,280,0,0,0,0,Site Coverage Complete,-18.47640317,147.0464613,21/11/2022,PATTIT
16019,Tura,101,FOR_18-043_24,Fore And Aft Reef (18-043),18-043,8/11/2022,22/11/2022,18/11/2022,2,280,0,0,0,0,Site Coverage Complete,-18.47640317,147.0464613,21/11/2022,PATTIT
15971,Venus,148,HEL_14-135_4,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,18/11/2022,4,335,0,1,0,0,Site Coverage Incomplete,-14.94600475,145.5038012,21/11/2022,SPICERA
15972,Venus,148,HEL_14-135_4,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,18/11/2022,4,335,0,0,1,0,Site Coverage Complete,-14.94600475,145.5038012,21/11/2022,SPICERA
15973,Venus,148,HEL_14-135_5,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,18/11/2022,4,335,0,0,3,0,Site Coverage Incomplete,-14.95071966,145.5027137,21/11/2022,SPICERA
15974,Venus,148,HEL_14-135_5,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,18/11/2022,5,335,0,0,1,0,Site Coverage Complete,-14.95071966,145.5027137,21/11/2022,SPICERA
15935,Capricorn Star,14,BOU_15-012_1,Boulder Reef (15-012),15-012,1/11/2022,20/11/2022,18/11/2022,6,480,0,0,0,0,Site Coverage Incomplete,-15.3981578,145.4400005,20/11/2022,LANEJ
15936,Capricorn Star,14,BOU_15-012_1,Boulder Reef (15-012),15-012,1/11/2022,20/11/2022,18/11/2022,5,480,0,0,0,0,Site Coverage Complete,-15.3981578,145.4400005,20/11/2022,LANEJ
15937,Capricorn Star,14,BOU_15-012_18,Boulder Reef (15-012),15-012,1/11/2022,20/11/2022,18/11/2022,3,480,0,0,0,0,Site Coverage Incomplete,-15.43406435,145.4332772,20/11/2022,LANEJ
15938,Capricorn Star,14,BOU_15-012_18,Boulder Reef (15-012),15-012,1/11/2022,20/11/2022,18/11/2022,4,480,0,0,0,1,Site Coverage Complete,-15.43406435,145.4332772,20/11/2022,LANEJ
16012,Tura,101,(BI_18-100a_141,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,17/11/2022,2,300,2,9,11,7,Site Coverage Complete,-18.89917,147.707877,21/11/2022,PATTIT
16013,Tura,101,(BI_18-100a_141,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,17/11/2022,2,294,1,8,11,2,Site Coverage Complete,-18.89917,147.707877,21/11/2022,PATTIT
15883,Pacific Marine Group,88,HAY_20-014_23,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,12,138,0,1,0,0,Site Coverage Complete,-20.04693753,148.8793208,18/11/2022,POTIERJ
15886,Pacific Marine Group,88,HAY_20-014_23,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,4,160,0,0,0,0,Site Coverage Incomplete,-20.04693753,148.8793208,18/11/2022,POTIERJ
15884,Pacific Marine Group,88,HAY_20-014_22,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,5,138,0,0,0,0,Site Coverage Complete,-20.04336782,148.8808123,18/11/2022,POTIERJ
15887,Pacific Marine Group,88,HAY_20-014_22,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,4,28,0,0,0,0,Site Coverage Complete,-20.04336782,148.8808123,18/11/2022,POTIERJ
15888,Pacific Marine Group,88,HAY_20-014_22,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,3,135,0,0,0,0,Site Coverage Complete,-20.04336782,148.8808123,18/11/2022,POTIERJ
15885,Pacific Marine Group,88,HAY_20-014_21,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,5,123,0,0,0,0,Site Coverage Complete,-20.03910907,148.8801455,18/11/2022,POTIERJ
15889,Pacific Marine Group,88,HAY_20-014_21,Hayman Island Reef (20-014),20-014,24/10/2022,3/11/2022,17/11/2022,3,129,0,0,0,1,Site Coverage Complete,-20.03910907,148.8801455,18/11/2022,POTIERJ
15967,Venus,148,HEL_14-135_1,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,17/11/2022,1,350,0,0,3,2,Site Coverage Incomplete,-14.93290698,145.4978223,21/11/2022,SPICERA
15968,Venus,148,HEL_14-135_1,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,17/11/2022,1,350,0,0,4,0,Site Coverage Complete,-14.93290698,145.4978223,21/11/2022,SPICERA
15969,Venus,148,HEL_14-135_3,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,17/11/2022,3,335,1,0,4,0,Site Coverage Incomplete,-14.94115014,145.5035618,21/11/2022,SPICERA
15970,Venus,148,HEL_14-135_3,Helsdon Reef (14-135),14-135,8/11/2022,22/11/2022,17/11/2022,4,335,0,0,2,1,Site Coverage Complete,-14.94115014,145.5035618,21/11/2022,SPICERA
15931,Capricorn Star,14,EYR_14-118_20,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,17/11/2022,4,430,0,0,0,3,Site Coverage Incomplete,-14.72812575,145.3610703,20/11/2022,LANEJ
15932,Capricorn Star,14,EYR_14-118_20,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,17/11/2022,3,430,0,0,6,4,Site Coverage Complete,-14.72812575,145.3610703,20/11/2022,LANEJ
15933,Capricorn Star,14,EYR_14-118_21,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,17/11/2022,2,430,0,0,3,7,Site Coverage Incomplete,-14.72465338,145.3586491,20/11/2022,LANEJ
15934,Capricorn Star,14,EYR_14-118_21,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,17/11/2022,2,430,0,1,2,0,Site Coverage Complete,-14.72465338,145.3586491,20/11/2022,LANEJ
16107,Hero,234,BAT_16-029_65,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,17/11/2022,4,335,1,4,4,1,Site Coverage Incomplete,-16.45180662,145.7543606,30/11/2022,SCHULTZD
16108,Hero,234,BAT_16-029_65,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,17/11/2022,3,290,2,2,2,0,Site Coverage Complete,-16.45180662,145.7543606,30/11/2022,SCHULTZD
16105,Hero,234,BAT_16-029_64,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,17/11/2022,3,335,2,5,1,0,Site Coverage Incomplete,-16.45451064,145.7580567,30/11/2022,SCHULTZD
16106,Hero,234,BAT_16-029_64,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,17/11/2022,3,335,3,2,3,0,Site Coverage Complete,-16.45451064,145.7580567,30/11/2022,SCHULTZD
16014,Tura,101,BBR_18-100a_122,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,17/11/2022,2,300,0,6,5,1,Site Coverage Complete,-18.89215452,147.705547,21/11/2022,PATTIT
16015,Tura,101,BBR_18-100a_122,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,17/11/2022,2,300,0,10,5,2,Site Coverage Complete,-18.89215452,147.705547,21/11/2022,PATTIT
16050,Blue Planet Marine Voyages,96,U/N_21-551_10,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,17/11/2022,10,422,11,11,6,3,Site Coverage Incomplete,-21.95981308,152.0765797,22/11/2022,SIMMSR
16052,Blue Planet Marine Voyages,96,U/N_21-551_28,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,17/11/2022,6,416,0,2,3,5,Site Coverage Incomplete,-21.9518215,152.029525,22/11/2022,SIMMSR
16051,Blue Planet Marine Voyages,96,U/N_21-551_29,U/N Reef (21-551),21-551,10/11/2022,22/11/2022,17/11/2022,8,354,0,1,3,3,Site Coverage Complete,-21.95159228,152.0342166,22/11/2022,SIMMSR
16087,Hero,234,BAT_16-029_67,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,16/11/2022,4,335,1,0,8,0,Site Coverage Incomplete,-16.44663632,145.7465978,29/11/2022,LANEJ
16088,Hero,234,BAT_16-029_67,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,16/11/2022,4,335,0,1,9,1,Site Coverage Complete,-16.44663632,145.7465978,29/11/2022,LANEJ
16089,Hero,234,BAT_16-029_68,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,16/11/2022,3,335,0,7,5,1,Site Coverage Incomplete,-16.44383806,145.7429239,29/11/2022,LANEJ
16090,Hero,234,BAT_16-029_68,Batt Reef (16-029),16-029,8/11/2022,22/11/2022,16/11/2022,3,335,2,7,3,2,Site Coverage Complete,-16.44383806,145.7429239,29/11/2022,LANEJ
15927,Capricorn Star,14,EYR_14-118_18,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,16/11/2022,4,380,0,0,4,0,Site Coverage Incomplete,-14.73237802,145.3698339,20/11/2022,LANEJ
15928,Capricorn Star,14,EYR_14-118_18,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,16/11/2022,5,380,0,0,0,1,Site Coverage Complete,-14.73237802,145.3698339,20/11/2022,LANEJ
15929,Capricorn Star,14,EYR_14-118_19,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,16/11/2022,5,380,1,0,2,1,Site Coverage Incomplete,-14.73057601,145.3653246,20/11/2022,LANEJ
15930,Capricorn Star,14,EYR_14-118_19,Eyrie Reef (14-118),14-118,1/11/2022,20/11/2022,16/11/2022,4,380,0,0,0,1,Site Coverage Complete,-14.73057601,145.3653246,20/11/2022,LANEJ
15963,Venus,148,MAR_14-123_10,Martin Reef (14-123),14-123,8/11/2022,22/11/2022,16/11/2022,4,335,2,21,20,6,Site Coverage Incomplete,-14.77447148,145.3670093,21/11/2022,SPICERA
15964,Venus,148,MAR_14-123_10,Martin Reef (14-123),14-123,8/11/2022,22/11/2022,16/11/2022,4,300,1,8,19,6,Site Coverage Complete,-14.77447148,145.3670093,21/11/2022,SPICERA
16048,Blue Planet Marine Voyages,96,U/N_21-544_4,U/N Reef (21-544),21-544,10/11/2022,22/11/2022,16/11/2022,7,389,1,1,0,0,Site Coverage Complete,-21.92203158,152.128524,22/11/2022,SIMMSR
16046,Blue Planet Marine Voyages,96,U/N_21-544_6,U/N Reef (21-544),21-544,10/11/2022,22/11/2022,16/11/2022,5,204,0,0,0,0,Site Coverage Complete,-21.92039984,152.1157992,22/11/2022,SIMMSR
16047,Blue Planet Marine Voyages,96,U/N_21-544_7,U/N Reef (21-544),21-544,10/11/2022,22/11/2022,16/11/2022,6,200,0,0,0,0,Site Coverage Complete,-21.92131382,152.1204156,22/11/2022,SIMMSR
16045,Blue Planet Marine Voyages,96,U/N_21-544_8,U/N Reef (21-544),21-544,10/11/2022,22/11/2022,16/11/2022,5,434,0,0,0,0,Site Coverage Complete,-21.92234412,152.1252275,22/11/2022,SIMMSR
15867,Pacific Marine Group,88,BOR_20-067a_3,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,4,120,0,0,0,0,Site Coverage Complete,-20.16396385,149.0206722,18/11/2022,POTIERJ
15875,Pacific Marine Group,88,BOR_20-067a_3,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,7,90,0,0,0,0,Site Coverage Complete,-20.16396385,149.0206722,18/11/2022,POTIERJ
15874,Pacific Marine Group,88,BOR_20-067a_8,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,8,84,0,0,0,0,Site Coverage Complete,-20.18319372,149.0390242,18/11/2022,POTIERJ
15882,Pacific Marine Group,88,BOR_20-067a_8,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,3,63,0,0,0,0,Site Coverage Complete,-20.18319372,149.0390242,18/11/2022,POTIERJ
15873,Pacific Marine Group,88,BOR_20-067a_7,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,8,100,0,0,0,0,Site Coverage Complete,-20.17784518,149.0366619,18/11/2022,POTIERJ
15881,Pacific Marine Group,88,BOR_20-067a_7,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,3,72,0,0,0,0,Site Coverage Complete,-20.17784518,149.0366619,18/11/2022,POTIERJ
15872,Pacific Marine Group,88,BOR_20-067a_6,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,6,160,0,0,0,0,Site Coverage Complete,-20.17357962,149.0341698,18/11/2022,POTIERJ
15880,Pacific Marine Group,88,BOR_20-067a_6,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,3,129,0,0,0,0,Site Coverage Complete,-20.17357962,149.0341698,18/11/2022,POTIERJ
15870,Pacific Marine Group,88,BOR_20-067a_5,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,8,132,0,0,0,0,Site Coverage Incomplete,-20.16994472,149.0292842,18/11/2022,POTIERJ
15871,Pacific Marine Group,88,BOR_20-067a_5,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,6,40,0,0,0,0,Site Coverage Complete,-20.16994472,149.0292842,18/11/2022,POTIERJ
15878,Pacific Marine Group,88,BOR_20-067a_5,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,3,90,0,0,0,0,Site Coverage Incomplete,-20.16994472,149.0292842,18/11/2022,POTIERJ
15879,Pacific Marine Group,88,BOR_20-067a_5,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,3,30,0,0,0,0,Site Coverage Complete,-20.16994472,149.0292842,18/11/2022,POTIERJ
15868,Pacific Marine Group,88,BOR_20-067a_4,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,4,112,0,0,0,0,Site Coverage Incomplete,-20.16654886,149.0241931,18/11/2022,POTIERJ
15869,Pacific Marine Group,88,BOR_20-067a_4,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,8,60,0,0,0,0,Site Coverage Complete,-20.16654886,149.0241931,18/11/2022,POTIERJ
15876,Pacific Marine Group,88,BOR_20-067a_4,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,7,81,0,0,0,0,Site Coverage Incomplete,-20.16654886,149.0241931,18/11/2022,POTIERJ
15877,Pacific Marine Group,88,BOR_20-067a_4,Border Island Reef (No 1) (20-067a),20-067a,24/10/2022,3/11/2022,16/11/2022,6,48,0,0,0,0,Site Coverage Complete,-20.16654886,149.0241931,18/11/2022,POTIERJ
15965,Venus,148,MAR_14-123_11,Martin Reef (14-123),14-123,8/11/2022,22/11/2022,16/11/2022,4,335,0,8,18,6,Site Coverage Incomplete,-14.77761892,145.3633687,21/11/2022,SPICERA
15966,Venus,148,MAR_14-123_11,Martin Reef (14-123),14-123,8/11/2022,22/11/2022,16/11/2022,4,335,0,7,24,9,Site Coverage Complete,-14.77761892,145.3633687,21/11/2022,SPICERA
16008,Tura,101,(BI_18-100a_143,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,16/11/2022,1,300,1,1,7,4,Site Coverage Complete,-18.906195,147.706038,21/11/2022,PATTIT
16009,Tura,101,(BI_18-100a_143,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,16/11/2022,1,300,0,5,6,0,Site Coverage Complete,-18.906195,147.706038,21/11/2022,PATTIT
16010,Tura,101,(BI_18-100a_145,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,16/11/2022,1,300,0,12,15,8,Site Coverage Complete,-18.90887801,147.70944,21/11/2022,PATTIT
16011,Tura,101,(BI_18-100a_145,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,8/11/2022,22/11/2022,16/11/2022,1,300,0,7,11,6,Site Coverage Complete,-18.90887801,147.70944,21/11/2022,PATTIT
